格点编号       	x坐标          	y坐标          	速度x          	速度y
1585	6.031023E-01	6.214331E-01	-3.529468E-01	2.953907E-01
1586	4.539155E-01	5.962649E-01	-2.947202E-01	-1.377260E-01
1587	7.756141E-01	7.933514E-01	-5.161577E-01	4.604629E-01
1588	1.493299E-01	9.620215E-01	-4.488996E-01	-1.061701E-01
1589	1.426642E-01	9.098640E-01	-4.160795E-01	-2.518054E-01
1590	1.705907E-01	9.627600E-01	-5.071472E-01	-1.003608E-01
1591	2.487545E-01	9.712238E-01	-7.014584E-01	-6.408683E-02
1592	3.417851E-01	3.702356E-01	3.484936E-01	-4.377547E-01
1593	2.201500E-02	5.115601E-01	-2.509227E-03	-9.969514E-01
1594	3.410404E-01	6.328301E-01	-3.557964E-01	-4.377923E-01
1595	2.172335E-02	4.118496E-01	1.864439E-02	-9.596595E-01
1596	2.675478E-01	7.040627E-01	-4.455533E-01	-5.346235E-01
1597	2.705470E-01	2.983138E-01	4.447849E-01	-5.319064E-01
1598	2.255218E-02	6.108856E-01	-2.416464E-02	-9.375766E-01
1599	2.160274E-02	3.370433E-01	3.322067E-02	-8.697871E-01
1600	3.902753E-01	5.819196E-01	-2.395536E-01	-3.267947E-01
1601	2.187855E-01	7.533448E-01	-4.533344E-01	-5.407776E-01
1602	2.152889E-01	2.459537E-01	4.482046E-01	-5.443918E-01
1603	2.308399E-02	6.849698E-01	-3.977477E-02	-8.336624E-01
1604	3.871156E-01	4.183335E-01	2.379667E-01	-3.358835E-01
1605	2.154884E-02	2.622162E-01	4.596242E-02	-7.320364E-01
1606	1.668300E-01	8.054643E-01	-4.098576E-01	-4.967879E-01
1607	1.698290E-01	1.978315E-01	4.134759E-01	-5.013349E-01
1608	2.395504E-02	7.599492E-01	-5.479999E-02	-6.827256E-01
1609	2.155422E-02	1.873061E-01	5.628249E-02	-5.537916E-01
1610	1.118306E-01	8.563465E-01	-3.096877E-01	-4.094960E-01
1611	2.165064E-02	8.125000E-01	-5.651087E-02	-5.542856E-01
1612	2.222162E-02	5.612396E-01	-1.333745E-02	-9.791592E-01
1613	2.185052E-02	4.616911E-01	8.235139E-03	-9.904284E-01
1614	4.263801E-01	4.533372E-01	1.421816E-01	-2.267685E-01
1615	4.276822E-01	5.430064E-01	-1.312366E-01	-2.231908E-01
1616	3.039676E-01	3.316970E-01	4.117689E-01	-4.987732E-01
1617	3.044188E-01	6.641729E-01	-4.029929E-01	-5.015049E-01
1618	1.314919E-01	1.609775E-01	3.511934E-01	-4.436926E-01
1619	9.617401E-02	1.274954E-01	2.740117E-01	-3.722520E-01
1620	2.613782E-02	8.626741E-01	-7.450663E-02	-4.167540E-01
1621	2.121822E-02	1.373789E-01	6.050171E-02	-4.173852E-01
1622	8.178897E-02	8.892972E-01	-2.389150E-01	-3.296255E-01
1623	6.294797E-02	9.213967E-02	1.882966E-01	-2.798765E-01
1624	4.571419E-01	4.903272E-01	3.010842E-02	-1.341743E-01
1625	2.269629E-02	9.124149E-01	-6.856214E-02	-2.710075E-01
1626	2.268929E-02	8.681605E-02	6.858759E-02	-2.686878E-01
1627	2.712772E-02	9.417486E-01	-8.369974E-02	-1.813219E-01
1628	2.674281E-02	5.820860E-02	8.251702E-02	-1.812088E-01
1629	4.605912E-02	9.233089E-01	-1.400296E-01	-2.361144E-01
1630	4.186631E-02	8.986955E-01	-1.245620E-01	-3.102093E-01
1631	2.146640E-02	1.124299E-01	6.322756E-02	-3.451243E-01
1632	4.137174E-02	1.247280E-01	1.197841E-01	-3.786728E-01
1633	4.294082E-02	1.494996E-01	1.199307E-01	-4.484772E-01
1634	6.601169E-02	1.347862E-01	1.877135E-01	-4.020980E-01
1635	6.477311E-02	1.617086E-01	1.765670E-01	-4.764137E-01
1636	8.798482E-02	1.522045E-01	2.422972E-01	-4.426832E-01
1637	8.661430E-02	1.762343E-01	2.286105E-01	-5.064551E-01
1638	6.473887E-02	1.873811E-01	1.679854E-01	-5.438150E-01
1639	8.616396E-02	1.999841E-01	2.163377E-01	-5.663427E-01
1640	6.464503E-02	2.120781E-01	1.585600E-01	-6.053505E-01
1641	8.606273E-02	2.244067E-01	2.034212E-01	-6.244874E-01
1642	1.074176E-01	2.120975E-01	2.602723E-01	-5.832384E-01
1643	1.074611E-01	2.364151E-01	2.439891E-01	-6.381189E-01
1644	8.606256E-02	2.490246E-01	1.894400E-01	-6.793272E-01
1645	1.075371E-01	2.610418E-01	2.260997E-01	-6.898726E-01
1646	8.610648E-02	2.737578E-01	1.743400E-01	-7.303055E-01
1647	1.075978E-01	2.858228E-01	2.066782E-01	-7.377884E-01
1648	1.288959E-01	2.731754E-01	2.575710E-01	-6.954762E-01
1649	1.290366E-01	2.979775E-01	2.338264E-01	-7.400012E-01
1650	1.076995E-01	3.106182E-01	1.860384E-01	-7.812169E-01
1651	1.292241E-01	3.227068E-01	2.087601E-01	-7.798590E-01
1652	1.078397E-01	3.353819E-01	1.643166E-01	-8.198168E-01
1653	1.294413E-01	3.473776E-01	1.824670E-01	-8.148824E-01
1654	1.506558E-01	3.349632E-01	2.258884E-01	-7.730912E-01
1655	1.508960E-01	3.596087E-01	1.948745E-01	-8.045810E-01
1656	1.296371E-01	3.720671E-01	1.549468E-01	-8.450389E-01
1657	1.511388E-01	3.842295E-01	1.626347E-01	-8.311986E-01
1658	1.723897E-01	3.718006E-01	2.020460E-01	-7.883329E-01
1659	1.726091E-01	3.964297E-01	1.649724E-01	-8.115986E-01
1660	1.513400E-01	4.088957E-01	1.292288E-01	-8.529194E-01
1661	1.728151E-01	4.210625E-01	1.268105E-01	-8.300134E-01
1662	1.515184E-01	4.335879E-01	9.491396E-02	-8.695553E-01
1663	1.729968E-01	4.457154E-01	8.776320E-02	-8.434949E-01
1664	1.942592E-01	4.332284E-01	1.193389E-01	-8.015218E-01
1665	1.944226E-01	4.578539E-01	7.571573E-02	-8.120212E-01
1666	1.731628E-01	4.703722E-01	4.810503E-02	-8.519378E-01
1667	1.945904E-01	4.824739E-01	3.158571E-02	-8.176480E-01
1668	1.733386E-01	4.950133E-01	8.115406E-03	-8.552507E-01
1669	1.947612E-01	5.070861E-01	-1.278579E-02	-8.183779E-01
1670	2.159907E-01	4.945610E-01	1.072443E-02	-7.783671E-01
1671	1.735217E-01	5.196415E-01	-3.197603E-02	-8.534302E-01
1672	1.949347E-01	5.316893E-01	-5.713345E-02	-8.142160E-01
1673	1.737093E-01	5.442605E-01	-7.193889E-02	-8.465020E-01
1674	1.951131E-01	5.562856E-01	-1.011982E-01	-8.051911E-01
1675	1.739018E-01	5.688733E-01	-1.115417E-01	-8.345147E-01
1676	1.953011E-01	5.808779E-01	-1.447280E-01	-7.913551E-01
1677	1.741087E-01	5.934816E-01	-1.505600E-01	-8.175313E-01
1678	2.164879E-01	5.682911E-01	-1.338898E-01	-7.596741E-01
1679	1.526796E-01	5.814831E-01	-1.168456E-01	-8.582443E-01
1680	1.528825E-01	6.061086E-01	-1.511845E-01	-8.380386E-01
1681	1.743144E-01	6.180835E-01	-1.887499E-01	-7.956872E-01
1682	1.530899E-01	6.307174E-01	-1.846842E-01	-8.128468E-01
1683	1.520680E-01	5.075918E-01	-1.096464E-02	-8.877856E-01
1684	1.745380E-01	6.426693E-01	-2.258892E-01	-7.691031E-01
1685	1.532977E-01	6.552953E-01	-2.171233E-01	-7.828570E-01
1686	1.318204E-01	6.433954E-01	-1.752033E-01	-8.241357E-01
1687	1.320222E-01	6.679991E-01	-2.029442E-01	-7.906752E-01
1688	1.957157E-01	6.300520E-01	-2.291786E-01	-7.496193E-01
1689	2.156668E-01	4.453791E-01	1.070428E-01	-7.676763E-01
1690	2.154965E-01	4.207937E-01	1.542806E-01	-7.554472E-01
1691	2.368754E-01	4.329480E-01	1.416326E-01	-7.193916E-01
1692	1.313895E-01	5.941528E-01	-1.169334E-01	-8.762319E-01
1693	1.300043E-01	4.214795E-01	9.698072E-02	-8.899677E-01
1694	2.367294E-01	4.084046E-01	1.921389E-01	-7.057033E-01
1695	2.580705E-01	4.205484E-01	1.790420E-01	-6.676028E-01
1696	2.582347E-01	4.450634E-01	1.245341E-01	-6.783494E-01
1697	2.794075E-01	4.326297E-01	1.616147E-01	-6.246014E-01
1698	2.795926E-01	4.571518E-01	1.032976E-01	-6.326343E-01
1699	1.534950E-01	6.798445E-01	-2.482962E-01	-7.482795E-01
1700	1.322478E-01	6.926007E-01	-2.295873E-01	-7.524916E-01
1701	1.105214E-01	6.561334E-01	-1.602963E-01	-8.294546E-01
1702	3.007031E-01	4.447154E-01	1.400301E-01	-5.771807E-01
1703	3.009634E-01	4.692311E-01	7.825183E-02	-5.826015E-01
1704	1.959426E-01	6.546200E-01	-2.695852E-01	-7.220002E-01
1705	2.170973E-01	6.420222E-01	-2.720170E-01	-7.002978E-01
1706	1.537299E-01	7.043748E-01	-2.781051E-01	-7.092643E-01
1707	1.325490E-01	7.172471E-01	-2.551231E-01	-7.096841E-01
1708	1.109615E-01	7.053900E-01	-2.054252E-01	-7.508942E-01
1709	1.112342E-01	7.300818E-01	-2.264883E-01	-7.046149E-01
1710	3.221116E-01	4.568124E-01	1.146837E-01	-5.253413E-01
1711	3.222557E-01	4.813256E-01	4.972755E-02	-5.289185E-01
1712	3.011155E-01	4.937369E-01	1.595782E-02	-5.848334E-01
1713	3.224476E-01	5.057843E-01	-1.541651E-02	-5.292314E-01
1714	3.013076E-01	5.182174E-01	-4.641372E-02	-5.834999E-01
1715	3.434957E-01	4.934280E-01	1.819955E-02	-4.720004E-01
1716	3.226448E-01	5.302148E-01	-8.044459E-02	-5.264124E-01
1717	3.014747E-01	5.426863E-01	-1.085296E-01	-5.787872E-01
1718	1.502500E-01	2.854413E-01	2.837995E-01	-6.958615E-01
1719	3.228711E-01	5.546627E-01	-1.451031E-01	-5.204203E-01
1720	3.016304E-01	5.671490E-01	-1.700312E-01	-5.706953E-01
1721	1.301947E-01	4.461802E-01	6.692471E-02	-9.044278E-01
1722	1.085801E-01	4.342211E-01	6.864132E-02	-9.223320E-01
1723	1.087913E-01	4.589115E-01	4.314386E-02	-9.343218E-01
1724	2.801180E-01	5.306921E-01	-7.420219E-02	-6.341787E-01
1725	1.311769E-01	5.695113E-01	-8.677444E-02	-8.945189E-01
1726	1.098111E-01	5.822825E-01	-8.644846E-02	-9.098142E-01
1727	1.095894E-01	5.576267E-01	-6.077197E-02	-9.259331E-01
1728	2.579372E-01	3.960970E-01	2.323201E-01	-6.528614E-01
1729	2.365939E-01	3.838852E-01	2.414148E-01	-6.878066E-01
1730	8.955152E-02	7.182537E-01	-1.757967E-01	-7.435696E-01
1731	8.991541E-02	7.429383E-01	-1.926753E-01	-6.939797E-01
1732	1.540272E-01	7.292168E-01	-3.068004E-01	-6.654303E-01
1733	1.114998E-01	7.548021E-01	-2.462890E-01	-6.540722E-01
1734	9.029358E-02	7.675507E-01	-2.085082E-01	-6.404055E-01
1735	1.499389E-01	2.606305E-01	3.100049E-01	-6.507863E-01
1736	8.710680E-02	4.470529E-01	4.474614E-02	-9.495010E-01
1737	8.731204E-02	4.717791E-01	2.398369E-02	-9.588346E-01
1738	8.690570E-02	4.223333E-01	6.514124E-02	-9.344376E-01
1739	3.217221E-01	4.322854E-01	1.788730E-01	-5.192756E-01
1740	3.438977E-01	5.421477E-01	-1.164639E-01	-4.668648E-01
1741	8.626401E-02	3.233580E-01	1.410490E-01	-8.189127E-01
1742	8.638187E-02	3.481497E-01	1.230821E-01	-8.558413E-01
1743	8.810694E-02	5.705757E-01	-6.009534E-02	-9.383884E-01
1744	8.835491E-02	5.952480E-01	-8.077828E-02	-9.189873E-01
1745	8.788689E-02	5.458936E-01	-3.916862E-02	-9.521418E-01
1746	2.173175E-01	6.665777E-01	-3.153013E-01	-6.720208E-01
1747	2.384861E-01	6.540372E-01	-3.168720E-01	-6.481408E-01
1748	2.382378E-01	6.294024E-01	-2.690865E-01	-6.730273E-01
1749	1.115985E-01	7.792688E-01	-2.641359E-01	-6.003088E-01
1750	9.038145E-02	7.920789E-01	-2.224720E-01	-5.833989E-01
1751	1.751318E-01	7.157341E-01	-3.278493E-01	-6.640265E-01
1752	2.578334E-01	3.717684E-01	2.839538E-01	-6.342969E-01
1753	2.363772E-01	3.594546E-01	2.889626E-01	-6.660588E-01
1754	2.790956E-01	3.838758E-01	2.742537E-01	-5.975178E-01
1755	6.809628E-02	7.311198E-01	-1.409577E-01	-7.307336E-01
1756	3.231047E-01	5.791625E-01	-2.090999E-01	-5.113351E-01
1757	3.013509E-01	5.915327E-01	-2.301522E-01	-5.603529E-01
1758	2.802724E-01	5.796470E-01	-1.909262E-01	-6.169344E-01
1759	3.433273E-01	4.443870E-01	1.531917E-01	-4.653734E-01
1760	3.425443E-01	4.199295E-01	2.190681E-01	-4.597931E-01
1761	1.715194E-01	2.728194E-01	3.359256E-01	-6.488244E-01
1762	1.706545E-01	2.480942E-01	3.633534E-01	-6.042446E-01
1763	1.110421E-01	8.038094E-01	-2.789199E-01	-5.432428E-01
1764	9.037343E-02	8.167200E-01	-2.349519E-01	-5.226999E-01
1765	6.779247E-02	7.063994E-01	-1.276526E-01	-7.790292E-01
1766	2.596189E-01	6.413449E-01	-3.128114E-01	-6.189475E-01
1767	1.330762E-01	7.670338E-01	-3.020289E-01	-6.107171E-01
1768	1.716161E-01	2.978601E-01	3.045573E-01	-6.908485E-01
1769	1.927640E-01	2.856184E-01	3.550518E-01	-6.426430E-01
1770	1.928926E-01	3.104236E-01	3.195220E-01	-6.804237E-01
1771	2.137239E-01	2.986472E-01	3.678021E-01	-6.314427E-01
1772	2.584114E-01	4.695993E-01	6.918891E-02	-6.850404E-01
1773	1.089896E-01	4.836136E-01	1.727652E-02	-9.407034E-01
1774	6.954941E-02	7.803943E-01	-1.671887E-01	-6.213368E-01
1775	1.093809E-01	5.329700E-01	-3.483390E-02	-9.364917E-01
1776	8.750306E-02	4.965059E-01	2.979676E-03	-9.623946E-01
1777	6.573463E-02	4.848216E-01	9.773831E-03	-9.776397E-01
1778	6.593582E-02	5.095419E-01	-6.164259E-03	-9.781827E-01
1779	6.530279E-02	4.353454E-01	4.109510E-02	-9.589028E-01
1780	6.513088E-02	4.105864E-01	5.632863E-02	-9.407630E-01
1781	8.670238E-02	3.976381E-01	8.503043E-02	-9.137597E-01
1782	6.498768E-02	3.858014E-01	7.118910E-02	-9.168840E-01
1783	6.657114E-02	5.836522E-01	-5.393641E-02	-9.446241E-01
1784	6.694978E-02	6.082175E-01	-6.962114E-02	-9.219865E-01
1785	3.212249E-01	4.076862E-01	2.420354E-01	-5.103337E-01
1786	1.286950E-01	2.237417E-01	3.001376E-01	-5.943182E-01
1787	2.579486E-01	3.473122E-01	3.343745E-01	-6.114451E-01
1788	1.756857E-01	7.394074E-01	-3.582191E-01	-6.218102E-01
1789	4.594755E-02	7.192432E-01	-9.142820E-02	-7.639975E-01
1790	2.802842E-01	6.040987E-01	-2.477003E-01	-6.029880E-01
1791	2.591203E-01	5.922136E-01	-2.076977E-01	-6.579503E-01
1792	2.590046E-01	5.677053E-01	-1.534343E-01	-6.713450E-01
1793	2.359839E-01	3.349209E-01	3.347268E-01	-6.405659E-01
1794	2.147708E-01	3.471916E-01	2.884987E-01	-6.926146E-01
1795	6.477003E-02	3.361642E-01	9.947949E-02	-8.524799E-01
1796	6.469101E-02	3.113258E-01	1.127528E-01	-8.123444E-01
1797	1.961736E-01	6.791358E-01	-3.083912E-01	-6.901766E-01
1798	2.178190E-01	6.914578E-01	-3.577002E-01	-6.388725E-01
1799	6.459700E-02	2.616693E-01	1.371963E-01	-7.175157E-01
1800	2.166714E-01	5.928629E-01	-1.810063E-01	-7.442992E-01
1801	1.938606E-01	3.840204E-01	2.038594E-01	-7.663579E-01
1802	1.102892E-01	6.315389E-01	-1.363737E-01	-8.613988E-01
1803	8.888583E-02	6.444295E-01	-1.208158E-01	-8.639985E-01
1804	8.908357E-02	6.690260E-01	-1.398819E-01	-8.287463E-01
1805	6.737734E-02	6.574430E-01	-9.973183E-02	-8.605043E-01
1806	3.010663E-01	6.159355E-01	-2.888898E-01	-5.466918E-01
1807	1.288748E-01	1.990023E-01	3.193968E-01	-5.379312E-01
1808	2.597337E-01	6.658728E-01	-3.626235E-01	-5.942157E-01
1809	1.960307E-01	7.261279E-01	-3.767087E-01	-6.188244E-01
1810	4.655391E-02	7.440622E-01	-1.011084E-01	-7.124849E-01
1811	4.493853E-02	5.969454E-01	-4.219562E-02	-9.444868E-01
1812	3.646866E-01	4.318182E-01	1.936466E-01	-4.029867E-01
1813	3.644217E-01	4.567286E-01	1.234145E-01	-4.093576E-01
1814	3.625015E-01	4.078465E-01	2.592585E-01	-4.012329E-01
1815	4.394351E-02	4.981275E-01	8.095166E-04	-9.904687E-01
1816	1.112322E-01	8.287318E-01	-2.940021E-01	-4.814946E-01
1817	1.308961E-01	8.147668E-01	-3.339365E-01	-5.038135E-01
1818	9.027684E-02	8.416820E-01	-2.459225E-01	-4.580559E-01
1819	6.897552E-02	8.293649E-01	-1.848418E-01	-4.988131E-01
1820	6.917388E-02	8.532495E-01	-1.930989E-01	-4.344076E-01
1821	4.816524E-02	8.425523E-01	-1.326714E-01	-4.692874E-01
1822	5.159238E-02	8.665316E-01	-1.473941E-01	-4.017883E-01
1823	4.643386E-02	8.172532E-01	-1.220544E-01	-5.373244E-01
1824	4.338559E-02	3.987828E-01	4.248254E-02	-9.410584E-01
1825	4.329770E-02	3.739178E-01	5.231929E-02	-9.140514E-01
1826	4.316642E-02	3.241538E-01	7.094593E-02	-8.434327E-01
1827	4.312103E-02	2.992658E-01	7.963497E-02	-8.002595E-01
1828	7.868697E-02	1.093310E-01	2.304000E-01	-3.265226E-01
1829	2.813539E-01	6.534892E-01	-3.585641E-01	-5.618341E-01
1830	2.581468E-01	3.216628E-01	3.852559E-01	-5.834759E-01
1831	2.325291E-02	7.346579E-01	-4.906258E-02	-7.383795E-01
1832	4.820336E-02	7.693722E-01	-1.129627E-01	-6.552049E-01
1833	2.599196E-02	7.873563E-01	-6.403191E-02	-6.173844E-01
1834	2.805802E-01	6.285265E-01	-3.031870E-01	-5.848720E-01
1835	3.018473E-01	6.395556E-01	-3.448826E-01	-5.279330E-01
1836	2.819238E-01	6.814621E-01	-4.179171E-01	-5.326902E-01
1837	4.595300E-02	6.946891E-01	-8.260794E-02	-8.101941E-01
1838	2.593089E-01	6.167347E-01	-2.608509E-01	-6.405033E-01
1839	8.743686E-02	8.652145E-01	-2.472929E-01	-3.954949E-01
1840	1.137030E-01	1.443823E-01	3.143026E-01	-4.105352E-01
1841	2.807425E-01	3.379127E-01	3.763410E-01	-5.549825E-01
1842	2.140943E-01	2.737964E-01	4.064072E-01	-5.928693E-01
1843	2.339405E-01	2.881313E-01	4.140864E-01	-5.835105E-01
1844	2.344642E-01	3.110593E-01	3.757378E-01	-6.140528E-01
1845	2.373253E-02	8.375000E-01	-6.499126E-02	-4.872638E-01
1846	4.510523E-02	6.217189E-01	-5.269802E-02	-9.184759E-01
1847	2.270619E-02	6.356948E-01	-2.947163E-02	-9.081873E-01
1848	2.325935E-02	6.602311E-01	-3.521755E-02	-8.736191E-01
1849	1.962883E-01	7.033585E-01	-3.448405E-01	-6.549128E-01
1850	2.176305E-01	7.160856E-01	-3.966265E-01	-6.033617E-01
1851	2.413393E-01	7.042827E-01	-4.116137E-01	-5.816175E-01
1852	2.151102E-02	1.623233E-01	5.893572E-02	-4.870227E-01
1853	2.141789E-01	3.228655E-01	3.291915E-01	-6.640442E-01
1854	1.932331E-01	3.349563E-01	2.827049E-01	-7.133763E-01
1855	1.495178E-01	2.358442E-01	3.339776E-01	-6.018678E-01
1856	1.696934E-01	2.233920E-01	3.881100E-01	-5.560099E-01
1857	1.905271E-01	2.357056E-01	4.159052E-01	-5.573615E-01
1858	1.543417E-01	7.540079E-01	-3.337069E-01	-6.176732E-01
1859	1.774038E-01	7.634818E-01	-3.895053E-01	-5.741530E-01
1860	1.317707E-01	7.912903E-01	-3.188344E-01	-5.581984E-01
1861	1.562593E-01	7.816998E-01	-3.648368E-01	-5.585123E-01
1862	1.072478E-01	1.890353E-01	2.739866E-01	-5.281117E-01
1863	1.749289E-01	6.916055E-01	-2.957559E-01	-7.028720E-01
1864	2.383864E-01	6.781934E-01	-3.615454E-01	-6.206281E-01
1865	1.927301E-01	2.601734E-01	3.893884E-01	-5.996858E-01
1866	2.787967E-01	3.605751E-01	3.257841E-01	-5.798815E-01
1867	3.002920E-01	3.710740E-01	3.190047E-01	-5.395448E-01
1868	3.002341E-01	3.956274E-01	2.606847E-01	-5.559057E-01
1869	2.244327E-02	5.860396E-01	-1.881147E-02	-9.612961E-01
1870	1.955100E-01	6.054707E-01	-1.874847E-01	-7.727746E-01
1871	2.161533E-01	5.191440E-01	-3.775088E-02	-7.767530E-01
1872	2.373714E-01	5.066267E-01	-1.412438E-02	-7.344375E-01
1873	2.375263E-01	5.311802E-01	-6.639195E-02	-7.307465E-01
1874	2.372075E-01	4.820665E-01	3.818529E-02	-7.337797E-01
1875	2.585800E-01	4.941377E-01	1.336820E-02	-6.876755E-01
1876	2.163159E-01	5.437196E-01	-8.604786E-02	-7.705136E-01
1877	2.158208E-01	4.699729E-01	5.908283E-02	-7.753529E-01
1878	2.155672E-02	2.123091E-01	5.316804E-02	-6.172048E-01
1879	2.154908E-02	2.372708E-01	4.970756E-02	-6.767182E-01
1880	4.309203E-02	2.246226E-01	1.027316E-01	-6.426121E-01
1881	3.443422E-01	5.666351E-01	-1.834582E-01	-4.594995E-01
1882	3.459822E-01	5.931308E-01	-2.553133E-01	-4.454311E-01
1883	3.650040E-01	5.530632E-01	-1.512317E-01	-4.057982E-01
1884	3.649938E-01	5.296534E-01	-8.478186E-02	-4.097476E-01
1885	3.863300E-01	5.420204E-01	-1.233239E-01	-3.465217E-01
1886	3.859873E-01	5.175258E-01	-5.153865E-02	-3.500405E-01
1887	3.646972E-01	5.055049E-01	-1.575446E-02	-4.123196E-01
1888	3.854967E-01	4.934376E-01	1.929543E-02	-3.519399E-01
1889	4.067901E-01	5.053335E-01	-1.604155E-02	-2.886200E-01
1890	4.059599E-01	4.820351E-01	5.396471E-02	-2.906932E-01
1891	4.294898E-01	4.919946E-01	2.453276E-02	-2.196377E-01
1892	4.266746E-01	5.175323E-01	-5.359717E-02	-2.279803E-01
1893	3.851141E-01	4.690416E-01	9.084912E-02	-3.514706E-01
1894	1.504350E-01	3.102597E-01	2.555573E-01	-7.368286E-01
1895	3.668980E-01	5.758620E-01	-2.157374E-01	-3.945948E-01
1896	2.178090E-02	4.367732E-01	1.349205E-02	-9.780431E-01
1897	4.361859E-02	4.484683E-01	2.201849E-02	-9.776725E-01
1898	1.327880E-01	7.420649E-01	-2.792688E-01	-6.623790E-01
1899	2.210413E-02	5.364050E-01	-7.918403E-03	-9.910725E-01
1900	4.425324E-02	5.476518E-01	-2.066811E-02	-9.792749E-01
1901	4.407936E-02	5.229112E-01	-9.927034E-03	-9.878625E-01
1902	1.287958E-01	2.484084E-01	2.797573E-01	-6.467501E-01
1903	1.940719E-01	4.086152E-01	1.621459E-01	-7.862681E-01
1904	2.168839E-01	6.174437E-01	-2.271530E-01	-7.244455E-01
1905	3.433646E-01	4.689685E-01	8.578517E-02	-4.702209E-01
1906	3.217421E-01	6.032017E-01	-2.699055E-01	-5.035225E-01
1907	2.792364E-01	4.081483E-01	2.188313E-01	-6.128396E-01
1908	3.415552E-01	3.953734E-01	2.836347E-01	-4.519052E-01
1909	1.747357E-01	6.671952E-01	-2.616452E-01	-7.380742E-01
1910	1.309752E-01	5.448642E-01	-5.618558E-02	-9.074450E-01
1911	1.303893E-01	4.708706E-01	3.639598E-02	-9.134300E-01
1912	2.153205E-01	3.962217E-01	2.005067E-01	-7.387219E-01
1913	3.644317E-01	4.811849E-01	5.379772E-02	-4.124194E-01
1914	3.856061E-01	4.449713E-01	1.610286E-01	-3.464507E-01
1915	3.437776E-01	5.177999E-01	-4.929358E-02	-4.705835E-01
1916	3.004213E-01	4.201821E-01	2.009390E-01	-5.683645E-01
1917	1.936073E-01	3.594427E-01	2.442037E-01	-7.419404E-01
1918	4.418570E-01	4.714473E-01	8.809033E-02	-1.809174E-01
1919	4.056144E-01	5.590976E-01	-1.765399E-01	-2.871734E-01
1920	2.797693E-01	4.816742E-01	4.430896E-02	-6.369252E-01
1921	3.567359E-01	6.161826E-01	-3.214005E-01	-4.063771E-01
1922	2.370440E-01	4.575036E-01	9.021515E-02	-7.287509E-01
1923	1.083775E-01	4.095272E-01	9.364187E-02	-9.047766E-01
1924	1.516968E-01	4.582714E-01	5.996531E-02	-8.809493E-01
1925	3.195155E-01	3.544376E-01	3.724315E-01	-4.819225E-01
1926	2.349329E-01	7.325830E-01	-4.490490E-01	-5.509238E-01
1927	2.009064E-01	7.706095E-01	-4.433769E-01	-5.327429E-01
1928	2.802312E-01	5.551788E-01	-1.329798E-01	-6.273191E-01
1929	2.151031E-01	3.716850E-01	2.453720E-01	-7.176879E-01
1930	1.080039E-01	3.601164E-01	1.416025E-01	-8.533864E-01
1931	1.316041E-01	6.187876E-01	-1.464766E-01	-8.527129E-01
1932	1.477322E-01	1.817839E-01	3.765974E-01	-4.833698E-01
1933	1.524761E-01	5.568576E-01	-8.189185E-02	-8.733280E-01
1934	8.616596E-02	2.985609E-01	1.581528E-01	-7.769875E-01
1935	1.107144E-01	6.807645E-01	-1.833266E-01	-7.925558E-01
1936	1.298158E-01	3.967803E-01	1.263703E-01	-8.701410E-01
1937	1.518788E-01	4.829394E-01	2.460235E-02	-8.870358E-01
1938	6.881685E-02	7.558220E-01	-1.544333E-01	-6.778990E-01
1939	4.311684E-02	1.745774E-01	1.152356E-01	-5.165903E-01
1940	4.563573E-02	7.634518E-02	1.387883E-01	-2.351153E-01
1941	2.380093E-01	6.048215E-01	-2.198949E-01	-6.938364E-01
1942	1.522782E-01	5.322243E-01	-4.652478E-02	-8.831893E-01
1943	1.100447E-01	6.069293E-01	-1.117071E-01	-8.882450E-01
1944	6.942988E-02	8.047323E-01	-1.769388E-01	-5.620526E-01
1945	2.799424E-01	5.061883E-01	-1.497642E-02	-6.374428E-01
1946	1.305808E-01	4.955499E-01	5.575478E-03	-9.169388E-01
1947	1.718231E-01	3.226146E-01	2.718214E-01	-7.280259E-01
1948	6.462936E-02	2.864928E-01	1.253389E-01	-7.672626E-01
1949	1.721008E-01	3.472310E-01	2.376546E-01	-7.605018E-01
1950	2.587376E-01	5.186697E-01	-4.257185E-02	-6.862508E-01
1951	8.930882E-02	6.935932E-01	-1.582192E-01	-7.885920E-01
1952	1.081906E-01	3.848189E-01	1.180203E-01	-8.817385E-01
1953	6.629051E-02	5.589861E-01	-3.809505E-02	-9.616417E-01
1954	2.193245E-02	4.866116E-01	2.894974E-03	-9.967448E-01
1955	4.311728E-02	1.997124E-01	1.093238E-01	-5.816765E-01
1956	8.863491E-02	6.198474E-01	-1.010640E-01	-8.941323E-01
1957	2.378290E-01	5.802703E-01	-1.695584E-01	-7.104173E-01
1958	6.767958E-02	6.818077E-01	-1.140819E-01	-8.223268E-01
1959	8.652305E-02	3.729186E-01	1.043646E-01	-8.875287E-01
1960	6.719283E-02	6.328544E-01	-8.493475E-02	-8.938645E-01
1961	6.486488E-02	3.609977E-01	8.559130E-02	-8.874076E-01
1962	6.459076E-02	2.368831E-01	1.482515E-01	-6.634785E-01
1963	1.307678E-01	5.202226E-01	-2.535481E-02	-9.149444E-01
1964	6.551596E-02	4.600717E-01	2.556924E-02	-9.712016E-01
1965	2.588830E-01	5.431923E-01	-9.828673E-02	-6.807850E-01
1966	4.307874E-02	2.495065E-01	9.555282E-02	-6.995540E-01
